Request ID,Group,Request Mode,Department,Subject,Created Time,Completed Time,Reason for Request,Last Update Time,Resolved Time
3783,CBS,Web Form,Not Assigned,UNLOCK USER ID,6/10/2015 15:44,6/10/2015 15:46,Not Assigned,6/10/2015 15:46,6/10/2015 15:46
2706,IT Support,Web Form,Not Assigned,K-Printer Issue,5/6/2015 16:44,5/6/2015 18:23,Not Assigned,5/6/2015 18:25,5/6/2015 18:23
192,IT Support,Web Form,Retail Department,Archive,2/23/2015 9:46,4/9/2015 13:08,Not Assigned,4/9/2015 13:08,4/9/2015 13:08
4099,IT Support,Web Form,Not Assigned,ON LINE STATEMENT,6/22/2015 11:17,7/14/2015 11:54,Not Assigned,7/10/2015 12:10,7/14/2015 11:54
4933,CBS,Web Form,Not Assigned,USER ID CREATION IN WORKFLOW AND CTS,7/21/2015 13:18,7/21/2015 13:50,Not Assigned,7/21/2015 13:50,7/21/2015 13:50
2702,CBS,Web Form,Not Assigned,USER RIGHTS,5/6/2015 16:12,5/6/2015 16:32,Not Assigned,5/6/2015 16:32,5/6/2015 16:32
2260,CBS,Web Form,Not Assigned,user has been locked,4/24/2015 15:30,4/24/2015 15:41,Not Assigned,4/24/2015 15:40,4/24/2015 15:41
4564,CBS,Web Form,Not Assigned,PASSOWOR RESET,7/8/2015 9:44,7/8/2015 10:42,Not Assigned,7/8/2015 10:42,7/8/2015 10:42
3074,IT Support,Web Form,Not Assigned,inbox full,5/18/2015 13:28,5/18/2015 13:34,Not Assigned,5/18/2015 13:34,5/18/2015 13:34
1523,IT Support,Web Form,Not Assigned,REPORT OF ONLINE EXISTING CUSTOMERS,4/2/2015 16:52,5/11/2015 13:32,Not Assigned,5/11/2015 12:56,5/11/2015 13:32
5462,CBS,Web Form,Not Assigned,PASSWORD UNBLOCKING AND RESETING- REBECCA SANGA,8/10/2015 18:05,8/11/2015 9:42,Not Assigned,8/11/2015 9:42,8/11/2015 9:42
2057,CBS,Web Form,Not Assigned,USER RIGHTS PROFILE FORM-TAUSI BURUANI,4/20/2015 13:43,4/20/2015 14:00,Not Assigned,4/20/2015 14:00,4/20/2015 14:00
5644,Network,Web Form,Not Assigned,USER NOT ABLE TO LOGIN,8/15/2015 10:19,8/17/2015 10:11,Not Assigned,Not Assigned,8/17/2015 10:11
3826,CBS,Web Form,Not Assigned,GL OPENING-Profit/loss on bond trading,6/11/2015 14:51,6/11/2015 16:38,Not Assigned,6/11/2015 16:38,6/11/2015 16:38
190,CBS,Web Form,Not Assigned,new a/c opening forms,2/23/2015 9:42,2/23/2015 9:50,Not Assigned,Not Assigned,2/23/2015 9:50
5103,IT Support,Web Form,Not Assigned,EMAIL NOT RECEIVING,7/29/2015 10:02,7/29/2015 11:56,Not Assigned,7/29/2015 11:56,7/29/2015 11:56
1690,IT Support,Web Form,Not Assigned,COULD NOT CONNECT TO SERVER...,4/10/2015 10:13,4/10/2015 15:39,Not Assigned,4/10/2015 11:37,4/10/2015 15:39
3131,CBS,Web Form,Not Assigned,Unable to login into PC using AD credentials,5/19/2015 11:45,5/19/2015 11:58,Not Assigned,5/19/2015 11:57,5/19/2015 11:58
2273,IT Support,Web Form,Not Assigned,NO NETWORK CONNECTION,4/25/2015 9:56,4/29/2015 17:37,Not Assigned,4/29/2015 17:38,4/29/2015 17:37
4845,CBS,Web Form,Finance,EXIM SUPPLIERS / VENDORS LISTS,7/17/2015 11:47,8/11/2015 16:47,Not Assigned,7/17/2015 11:56,8/11/2015 16:47
6204,IT Support,Web Form,Not Assigned,UNLOCK MAULID JUMA,9/3/2015 14:00,9/3/2015 14:41,Not Assigned,Not Assigned,9/3/2015 14:41
6850,IT Support,Web Form,Not Assigned,DIVERT EXT 3016 TO EXT 3053,9/29/2015 11:33,9/30/2015 16:58,Not Assigned,9/30/2015 11:37,9/30/2015 16:58
1327,CBS,Web Form,Not Assigned,PASSWORD UNLOCK,3/28/2015 12:49,3/31/2015 14:17,Not Assigned,3/30/2015 11:36,3/31/2015 14:17
2571,CBS,Web Form,Not Assigned,UNLOCK REQUEST-NURU RAJABU,5/4/2015 20:37,5/5/2015 9:12,Not Assigned,5/5/2015 9:12,5/5/2015 9:12
3108,IT Support,Web Form,Not Assigned,Password reset,5/19/2015 9:02,5/19/2015 10:25,Not Assigned,5/19/2015 10:25,5/19/2015 10:25
337,Network,Web Form,Internal Audit Department,UNABLE TO ACCESS INTERNET,2/26/2015 9:27,2/26/2015 9:46,Not Assigned,2/26/2015 9:45,2/26/2015 9:46
2023,IT Support,Web Form,Not Assigned,user locked,4/20/2015 9:33,4/20/2015 9:46,Not Assigned,4/20/2015 9:46,4/20/2015 9:46
560,CBS,Web Form,Not Assigned,clear user ahmeda sybrin client,3/5/2015 14:14,3/5/2015 16:16,Not Assigned,3/5/2015 17:12,3/5/2015 16:16
2441,CBS,Web Form,Not Assigned,WORKFLOW Password rest for user ID: PRINCEM - Prince Alson Mushi,4/30/2015 9:43,4/30/2015 10:23,Not Assigned,4/30/2015 9:47,4/30/2015 10:23
2140,CBS,Web Form,Retail Department,CBS PASSWORD RESET,4/22/2015 11:38,4/22/2015 11:52,Not Assigned,4/22/2015 11:51,4/22/2015 11:52
2076,IT Support,Web Form,Not Assigned,my PC is extremely slow,4/21/2015 10:18,4/23/2015 12:34,Not Assigned,4/23/2015 12:35,4/23/2015 12:34
6283,IT Support,Web Form,Not Assigned,DEAL TICKETS NOT PRINTING,9/8/2015 12:49,9/8/2015 13:00,Not Assigned,9/8/2015 12:56,9/8/2015 13:00
685,IT Support,Web Form,Not Assigned,CITI BANK REPORT,3/9/2015 17:13,3/10/2015 10:05,Not Assigned,Not Assigned,3/10/2015 10:05
5718,Network,Web Form,Not Assigned,PRINTER NETWORK PROBLEM,8/18/2015 13:53,8/24/2015 12:03,Not Assigned,8/21/2015 13:55,8/24/2015 12:03
4373,Network,Web Form,Not Assigned,YCS LINK https://10.211.3.1/EximCustomerone/EXIM/html NOT ACCESSIBLE,6/30/2015 18:49,7/6/2015 16:14,Not Assigned,7/6/2015 16:14,7/1/2015 17:35
5258,IT Support,Web Form,Not Assigned,WORKFLOW MACHINE PROBLEM,8/4/2015 10:55,8/4/2015 13:43,Not Assigned,8/4/2015 13:33,8/4/2015 13:43
6104,CBS,Phone Call,IT Department,Leave Request Cancellation,8/31/2015 19:16,8/31/2015 19:47,Not Assigned,8/31/2015 19:47,8/31/2015 19:47
4969,CBS,Web Form,Not Assigned,UNLOCK USER RIGHT,7/22/2015 17:06,7/22/2015 17:12,Not Assigned,7/22/2015 17:12,7/22/2015 17:12
906,CBS,Web Form,Not Assigned,GL ACCOUNT OPENING AND USER RIGHTS TO PASS ENTRIES,3/17/2015 15:30,3/18/2015 9:52,Not Assigned,3/17/2015 15:47,3/18/2015 9:52
4173,Not Assigned,Web Form,Not Assigned,Unable to login into PC using AD credentials,6/24/2015 9:50,6/24/2015 15:10,Not Assigned,6/24/2015 13:09,6/24/2015 15:10
2662,IT Support,Web Form,Not Assigned,BARCODE READER NOT FUNCTIONING,5/6/2015 9:54,5/7/2015 12:18,Not Assigned,5/7/2015 10:43,5/7/2015 12:18
1469,IT Support,Web Form,Not Assigned,Ausha Branch Transaction journals of 1st and 12th August 2010,4/1/2015 14:49,4/21/2015 17:25,Not Assigned,4/2/2015 11:07,4/21/2015 17:25
6472,CBS,Web Form,Not Assigned,ENABLE AUTHORIZATION RIGHTS- CHECKER FOR TISS AND OTT,9/15/2015 13:40,9/15/2015 13:47,Not Assigned,9/15/2015 13:46,9/15/2015 13:47
2956,IT Support,Web Form,Not Assigned,moneygram computer,5/14/2015 9:13,10/7/2015 16:18,Not Assigned,5/14/2015 10:05,10/7/2015 16:18
2907,IT Support,Web Form,Not Assigned,UNABLE TO LOGIN IN OWA,5/12/2015 16:50,5/12/2015 17:33,Not Assigned,5/12/2015 18:45,5/12/2015 17:33
6086,IT Support,Web Form,Not Assigned,computer user,8/31/2015 14:08,8/31/2015 15:50,Not Assigned,8/31/2015 15:49,8/31/2015 15:50
5537,IT Support,Web Form,Human Resources Department,Unabale to access HR folder,8/12/2015 9:41,8/18/2015 13:23,Not Assigned,8/13/2015 9:43,8/18/2015 13:23
5445,CBS,Web Form,Not Assigned,PASWORD RESET  FOR LUCAS PETER MMASA,8/10/2015 13:16,8/10/2015 14:29,Not Assigned,8/10/2015 14:29,8/10/2015 14:29
5603,CBS,Web Form,Not Assigned,PLEASE MODIFY WORKFLOW USER RIGHTS,8/13/2015 12:14,8/13/2015 14:08,Not Assigned,8/13/2015 14:08,8/13/2015 14:08
2721,IT Support,Web Form,Not Assigned,reset of password of computer,5/7/2015 8:54,5/8/2015 11:25,Not Assigned,5/7/2015 11:50,5/8/2015 11:25
3574,IT Support,Web Form,Not Assigned,INSTALLING SYBRIN CLIENT ON BAK OFFICE PC,6/3/2015 11:15,6/3/2015 12:21,Not Assigned,6/3/2015 12:20,6/3/2015 12:21
3381,CBS,Web Form,Not Assigned,reset password,5/27/2015 12:22,5/27/2015 12:37,Not Assigned,5/27/2015 12:37,5/27/2015 12:37
4008,CBS,Web Form,Not Assigned,KINDLY ASSIST TO RESET USER FOR SYBRIN 8 CTS INPUTER(BRENDAM),6/17/2015 13:48,6/17/2015 14:03,Not Assigned,6/17/2015 14:03,6/17/2015 14:03
1198,IT Support,Phone Call,Not Assigned,User locked,3/25/2015 11:58,3/25/2015 11:59,Not Assigned,3/25/2015 11:59,3/25/2015 11:59
2195,System and Database Administration,Web Form,Not Assigned,USER PROFILE RESET.,4/23/2015 13:03,4/23/2015 17:00,Not Assigned,4/23/2015 13:58,4/23/2015 17:00
4945,IT Support,Web Form,Not Assigned,PC too slow,7/21/2015 17:48,7/22/2015 15:40,Not Assigned,7/22/2015 13:53,7/22/2015 15:40
5177,IT Support,Not Assigned,Not Assigned,password reset,7/31/2015 14:48,7/31/2015 14:49,Not Assigned,7/31/2015 14:48,7/31/2015 14:49
808,CBS,Not Assigned,CBS,I SOLVE CLOSURE  ISSUE,3/13/2015 17:36,3/13/2015 17:39,Not Assigned,Not Assigned,3/13/2015 17:39
4013,CBS,Web Form,Not Assigned,un error,6/17/2015 16:28,6/17/2015 16:38,Not Assigned,6/17/2015 16:36,6/17/2015 16:38
4908,IT Support,Web Form,Not Assigned,EXCHANGE POP UP ERROR,7/20/2015 15:06,7/21/2015 11:39,Not Assigned,7/21/2015 9:34,7/21/2015 11:39
3222,CBS,Web Form,Not Assigned,CURRENT ACCOUNT INTEREST CALCULATION - A/C MILLICOM,5/21/2015 16:37,5/21/2015 17:27,Not Assigned,5/21/2015 17:26,5/21/2015 17:27
4138,Not Assigned,Web Form,Not Assigned,ERROR ON CTS USER NAME LOCKED,6/23/2015 10:24,Not Assigned,Not Assigned,6/23/2015 16:24,Not Assigned
5452,IT Support,Web Form,Not Assigned,MESSAGE NOT DROPPING IN KENEX,8/10/2015 16:15,8/11/2015 15:02,Not Assigned,8/11/2015 15:02,8/11/2015 15:02
1717,IT Support,Web Form,Not Assigned,CREATION OF WINDOW USER ID-FRANCIS MASIKA,4/11/2015 9:16,4/13/2015 10:35,Not Assigned,4/13/2015 10:35,4/13/2015 10:35
5789,IT Support,Web Form,Retail Department,ACTIVE ACCOUNTS,8/20/2015 10:31,9/7/2015 13:38,Not Assigned,9/7/2015 13:38,9/7/2015 13:38
6210,CBS,Web Form,Not Assigned,UNLOCK USER BERTHAN FROM CBS,9/3/2015 15:34,9/3/2015 15:40,Not Assigned,9/3/2015 15:40,9/3/2015 15:40
3208,CBS,Web Form,Not Assigned,TRANSFER CBS USER RIGHTS FROM BENJAMAL TO JAMESH,5/21/2015 12:26,5/21/2015 13:11,Not Assigned,5/21/2015 13:11,5/21/2015 13:11
4809,CBS,Web Form,Not Assigned,Operation user  rights request,7/16/2015 9:58,7/16/2015 10:23,Not Assigned,7/16/2015 10:23,7/16/2015 10:23
6000,IT Support,Web Form,Not Assigned,INSTALLATION OF LIVE WFS (SYBRIN),8/27/2015 11:10,8/31/2015 11:08,Not Assigned,8/28/2015 11:12,8/31/2015 11:08
5110,IT Support,Web Form,Not Assigned,RESET DOMAN PASSWORD - CUSTOMER SERVICE BABATI,7/29/2015 10:56,7/30/2015 9:23,Not Assigned,7/29/2015 13:48,7/30/2015 9:23
834,IT Support,Web Form,Not Assigned,ONLINE STATEMENT REGISTRATION / PASSWORD RESET,3/16/2015 10:22,5/4/2015 17:26,Not Assigned,3/27/2015 17:28,5/4/2015 17:26
2987,IT Support,Web Form,Not Assigned,PASSWORD RESET-VIOLETH MUSHUMBUSI,5/15/2015 9:53,5/15/2015 17:31,Not Assigned,5/15/2015 17:06,5/15/2015 17:31
5143,CBS,Web Form,Not Assigned,PLEASE UNLOCK SYBRIN CLIENT,7/30/2015 16:37,7/30/2015 16:39,Not Assigned,7/30/2015 16:39,7/30/2015 16:39
444,CBS,Not Assigned,Not Assigned,TO VIEW OWN STAFF ACCOUNT,3/3/2015 10:16,3/3/2015 10:25,Not Assigned,Not Assigned,3/3/2015 10:25
3793,IT Support,Web Form,Not Assigned,UNLOCK AND RESET COMPUTER USER PASSWORD FOR customerservice namanga,6/11/2015 8:44,6/29/2015 17:53,Not Assigned,6/12/2015 14:19,6/29/2015 17:53
6033,IT Support,Web Form,Not Assigned,USER LOCKED,8/28/2015 10:35,8/28/2015 10:52,Not Assigned,8/28/2015 10:52,8/28/2015 10:52
5964,CBS,Web Form,Not Assigned,CBS USER RIGHTS TRANSFER,8/26/2015 11:46,8/26/2015 12:08,Not Assigned,8/26/2015 12:08,8/26/2015 12:08
2578,CBS,Web Form,Not Assigned,CBS RIGHTS ALLOWANCE,5/5/2015 8:39,5/5/2015 9:12,Not Assigned,5/5/2015 9:12,5/5/2015 9:12
2331,Not Assigned,Web Form,Not Assigned,ATM CASSETTES,4/27/2015 13:57,5/26/2015 18:05,Not Assigned,5/6/2015 10:57,5/26/2015 18:05
1519,IT Support,Phone Call,Not Assigned,User locked,4/2/2015 16:01,4/2/2015 16:02,Not Assigned,Not Assigned,4/2/2015 16:02
6726,CBS,Web Form,Not Assigned,PLEASE UNLOCK FOR ME MY SYBRIN USER ID,9/25/2015 8:53,9/25/2015 12:25,Not Assigned,9/25/2015 12:24,9/25/2015 12:25
1246,IT Support,Web Form,Not Assigned,work flow problem,3/26/2015 11:04,3/26/2015 14:17,Not Assigned,3/26/2015 14:17,3/26/2015 14:17
2170,Network,Not Assigned,Not Assigned,customer service help desk,4/23/2015 9:58,4/23/2015 14:30,Not Assigned,4/23/2015 10:01,4/23/2015 14:30
2747,IT Support,Phone Call,Not Assigned,User Locked and Password change,5/7/2015 13:52,5/7/2015 13:53,Not Assigned,Not Assigned,5/7/2015 13:53
5370,CBS,Web Form,Not Assigned,RE: DISABLE USER RIGHTS,8/7/2015 10:42,8/7/2015 11:08,Not Assigned,8/7/2015 11:08,8/7/2015 11:08
2298,CBS,Not Assigned,IT Department,RESET CBS PASSWORD,4/27/2015 10:25,4/27/2015 12:25,Not Assigned,4/27/2015 12:24,4/27/2015 12:25
3356,IT Support,Not Assigned,IT Department,Moshi and Karatu Branch,5/26/2015 14:56,6/19/2015 10:11,Not Assigned,6/5/2015 12:49,6/19/2015 10:11
5547,CBS,Web Form,Not Assigned,CTS AND WORKFLOW USER RIGHTS,8/12/2015 10:28,8/12/2015 11:09,Not Assigned,8/12/2015 11:09,8/12/2015 11:09
3216,Network,Not Assigned,IT Department,IBD STAFF,5/21/2015 15:16,6/29/2015 20:11,Not Assigned,5/21/2015 16:15,6/29/2015 20:11
584,IT Support,Web Form,Not Assigned,ISSUES REGARDING MORO BRANCH,3/6/2015 10:10,3/6/2015 15:44,Not Assigned,3/6/2015 14:54,3/6/2015 15:44
3614,CBS,Web Form,Not Assigned,REQUEST FOR ADDITIONAL USERS RIGHTS FOR CTS & WORKFLOW.,6/4/2015 12:10,6/4/2015 12:40,Not Assigned,6/4/2015 12:40,6/4/2015 12:40
4486,CBS,Web Form,Not Assigned,Charge code,7/6/2015 7:19,7/6/2015 9:05,Not Assigned,7/6/2015 9:05,7/6/2015 9:05
3676,IT Support,Web Form,Not Assigned,unable to access shared folder nyerere,6/8/2015 10:07,7/29/2015 15:06,Not Assigned,7/29/2015 15:06,7/29/2015 15:06
2153,IT Support,Web Form,Retail Department,NOT ABLE TO DO EOD ON LOAN FLO,4/22/2015 17:21,4/27/2015 12:48,Not Assigned,4/23/2015 11:54,4/27/2015 12:48
5801,IT Support,Web Form,Not Assigned,RESET EMAIL ABMKARATU,8/20/2015 13:21,8/24/2015 11:10,Not Assigned,8/20/2015 14:40,8/24/2015 11:10
608,IT Support,Web Form,Not Assigned,PASSWORD CHANGE-OUTLOOK,3/6/2015 15:30,3/6/2015 15:53,Not Assigned,3/6/2015 15:52,3/6/2015 15:53
5249,IT Support,Web Form,Not Assigned,LICENSE EXPIRED IN ARM - QUE MANAGEMENT SYSTEM - KARATU BRANCH,8/4/2015 9:56,8/4/2015 13:46,Not Assigned,Not Assigned,8/4/2015 13:46
979,Not Assigned,Web Form,Not Assigned,CANNOT LOGIN TO HIS COMPUTER,3/19/2015 12:09,3/20/2015 13:12,Not Assigned,3/20/2015 13:12,3/20/2015 13:12
5954,CBS,Web Form,Not Assigned,RESERT PASSWORD OPM BUGURUNI,8/26/2015 9:18,8/26/2015 10:06,Not Assigned,Not Assigned,8/26/2015 10:06
2886,IT Support,Web Form,Not Assigned,Refer query ID 2768,5/12/2015 12:46,5/12/2015 14:15,Not Assigned,5/12/2015 14:15,5/12/2015 14:15
770,IT Support,Web Form,Not Assigned,BOOKING T-BILLS,3/12/2015 12:18,3/12/2015 16:33,Not Assigned,Not Assigned,3/12/2015 16:33
6343,IT Support,Web Form,Not Assigned,"EMAIL ADRESS CHANGE, STATEMENT PRINTING",9/10/2015 9:28,9/16/2015 11:49,Not Assigned,9/10/2015 17:06,9/16/2015 11:49
4058,IT Support,Web Form,Not Assigned,WORKFLOW ERROR,6/19/2015 12:02,6/23/2015 14:51,Not Assigned,6/22/2015 10:43,6/23/2015 14:51
2058,CBS,Web Form,Not Assigned,Re: Addition of Rights to CBs,4/20/2015 14:42,6/18/2015 16:30,Not Assigned,6/18/2015 16:30,4/20/2015 15:19
163,Not Assigned,Not Assigned,Not Assigned,Reset password,2/20/2015 11:25,2/20/2015 11:29,Not Assigned,2/20/2015 11:29,2/20/2015 11:29
2677,IT Support,Web Form,Not Assigned,outlook,5/6/2015 10:47,5/6/2015 11:26,Not Assigned,5/6/2015 10:52,5/6/2015 11:26
5531,IT Support,Web Form,"Planning, Development and Operation Department",PRINTER ISSUE,8/12/2015 8:52,8/18/2015 13:21,Not Assigned,8/12/2015 9:16,8/18/2015 13:21
4245,CBS,Web Form,Not Assigned,Please provide input right in Tx module,6/26/2015 10:38,6/30/2015 8:20,Not Assigned,6/30/2015 8:20,6/30/2015 8:20
1948,CBS,Web Form,Not Assigned,CTS USER RIGHTS,4/16/2015 17:41,4/16/2015 18:03,Not Assigned,4/16/2015 18:03,4/16/2015 18:03
2869,CBS,Web Form,Not Assigned,USER UNBLOCK,5/12/2015 9:15,5/12/2015 9:39,Not Assigned,5/12/2015 9:39,5/12/2015 9:39
1167,IT Support,Not Assigned,Not Assigned,tellers can not print,3/24/2015 14:56,3/24/2015 15:03,Not Assigned,Not Assigned,3/24/2015 15:03
3516,IT Support,Web Form,Reconciliation Department,MISSING OF STATEMENT IN KENEX DTD 30TH MAY 2015,6/1/2015 16:53,7/22/2015 9:55,Not Assigned,6/29/2015 17:52,7/22/2015 9:55
2155,CBS,Web Form,Human Resources Department,CBS Log in Reports for Janet Urio for March and April,4/22/2015 18:26,4/28/2015 14:16,Not Assigned,4/22/2015 18:54,4/28/2015 14:16
4019,CBS,Web Form,Not Assigned,UNMARK HOLD,6/18/2015 9:03,6/18/2015 16:23,Not Assigned,6/18/2015 16:22,6/18/2015 16:23
4539,CBS,Web Form,Not Assigned,USER RIGHTS,7/6/2015 17:12,7/6/2015 17:29,Not Assigned,7/6/2015 17:28,7/6/2015 17:29
402,CBS,Web Form,Not Assigned,USER RIGHTS,3/2/2015 10:20,3/2/2015 10:37,Not Assigned,3/2/2015 10:37,3/2/2015 10:37
5099,Network,Web Form,Not Assigned,UNLOCK USER THOBIUSS,7/29/2015 8:47,7/29/2015 8:52,Not Assigned,7/29/2015 8:52,7/29/2015 8:52
2095,CBS,Web Form,Not Assigned,UNLOCK USER,4/21/2015 12:28,4/21/2015 12:31,Not Assigned,4/21/2015 12:30,4/21/2015 12:31
5242,IT Support,Web Form,Not Assigned,NETWORK ADAPTER NOT AVAILABLE,8/4/2015 8:30,8/20/2015 11:29,Not Assigned,8/20/2015 11:28,8/20/2015 11:29
1138,CBS,Web Form,Not Assigned,PASSWORD LOCKED,3/24/2015 9:49,3/24/2015 9:57,Not Assigned,3/24/2015 9:57,3/24/2015 9:57
3174,Network,Not Assigned,IT Department,NAC,5/20/2015 15:13,5/20/2015 15:45,Not Assigned,Not Assigned,5/20/2015 15:45
4444,IT Support,Web Form,Not Assigned,UNBLOCK LOG IN WINDOW,7/3/2015 8:58,7/3/2015 9:09,Not Assigned,7/3/2015 9:04,7/3/2015 9:09
5290,Network,Web Form,Finance,NETWORK ACCES,8/5/2015 12:25,8/5/2015 14:56,Not Assigned,Not Assigned,8/5/2015 14:56
6148,IT Support,Web Form,Not Assigned,reseting of selcom bridge,9/1/2015 17:25,9/2/2015 9:30,Not Assigned,Not Assigned,9/2/2015 9:30
2682,CBS,Web Form,Reconciliation Department,USER RIGHTS OF CTS REPORT,5/6/2015 11:22,5/7/2015 16:24,Not Assigned,5/7/2015 16:23,5/7/2015 16:24
5012,CBS,Web Form,Finance,ENABLE TO POST,7/24/2015 15:52,8/11/2015 16:33,Not Assigned,7/24/2015 17:11,8/11/2015 16:33
1143,CBS,Web Form,Not Assigned,reset of password,3/24/2015 10:53,3/24/2015 11:04,Not Assigned,3/24/2015 11:04,3/24/2015 11:04
1226,CBS,Web Form,Not Assigned,USER PROFILE FORM-BAKARI MBARUKU,3/26/2015 8:55,3/26/2015 9:27,Not Assigned,3/26/2015 9:27,3/26/2015 9:27
1736,IT Support,Web Form,Not Assigned,UNABLE TO LOGIN,4/13/2015 9:15,4/13/2015 10:39,Not Assigned,4/13/2015 9:39,4/13/2015 10:39
2209,IT Support,Web Form,Not Assigned,UNLOCK USER BATULI KIHIYO USER ID: cszanzibar.,4/24/2015 8:38,4/24/2015 8:41,Not Assigned,4/24/2015 8:40,4/24/2015 8:41
4645,CBS,Web Form,Not Assigned,PASSWORD RESET,7/10/2015 10:29,7/10/2015 11:08,Not Assigned,7/10/2015 11:08,7/10/2015 11:08
884,CBS,Not Assigned,CBS,I SOLVE CLOSURE  ISSUE,3/17/2015 10:32,3/17/2015 10:32,Not Assigned,Not Assigned,3/17/2015 10:32
2500,IT Support,Web Form,Not Assigned,USER LOCKED,5/4/2015 8:36,5/4/2015 9:03,Not Assigned,5/4/2015 8:37,5/4/2015 9:03
3525,CBS,Web Form,Not Assigned,RE: UNBLOCK USER RIGHTS - MICHAKAL,6/2/2015 9:24,6/2/2015 9:25,Not Assigned,6/2/2015 9:25,6/2/2015 9:25
948,IT Support,Not Assigned,Not Assigned,shared folder,3/18/2015 15:48,3/19/2015 9:29,Not Assigned,Not Assigned,3/19/2015 9:29
5472,IT Support,Web Form,Retail Department,NO ACCESS TO NETWORK-ALOYSE MARO,8/11/2015 8:40,8/11/2015 17:26,Not Assigned,8/11/2015 17:26,8/11/2015 17:26
2896,CBS,Web Form,Not Assigned,FDR AUTOCLOSURE IFO FESTUS G MANDA,5/12/2015 14:53,5/21/2015 9:06,Not Assigned,5/21/2015 9:05,5/21/2015 9:06
2469,IT Support,Web Form,Not Assigned,EMAIL NOT OUTGOING,4/30/2015 13:30,5/13/2015 15:08,Not Assigned,5/13/2015 15:08,5/13/2015 15:08
6042,IT Support,Web Form,Not Assigned,FAILURE TO VIEW IMAGE,8/28/2015 12:54,9/2/2015 14:53,Not Assigned,8/31/2015 12:55,9/2/2015 14:53
4050,CBS,Web Form,Retail Department,REQUEST FOR THE REOPENING OF GL ACCOUNT -254000080.,6/18/2015 15:28,6/18/2015 15:44,Not Assigned,6/18/2015 15:43,6/18/2015 15:44
5534,IT Support,Web Form,Not Assigned,QMS SYSTEM,8/12/2015 9:25,8/19/2015 9:29,Not Assigned,8/19/2015 9:29,8/19/2015 9:29
5738,CBS,Web Form,Not Assigned,RESET CBS  LOGIN PASSWORD,8/19/2015 9:12,8/19/2015 10:33,Not Assigned,8/19/2015 10:33,8/19/2015 10:33
4279,Not Assigned,Phone Call,Not Assigned,Unable to fetch mails,6/29/2015 9:11,7/10/2015 18:47,Not Assigned,6/29/2015 11:22,7/10/2015 18:47
4732,CBS,Web Form,Finance,UNLOCK CBS,7/14/2015 10:02,7/14/2015 10:24,Not Assigned,7/14/2015 10:24,7/14/2015 10:24
6811,IT Support,Web Form,Not Assigned,INSTALLATION OF WORKFLOW MACHINE,9/28/2015 12:03,9/28/2015 14:25,Not Assigned,Not Assigned,9/28/2015 14:25
1984,IT Support,Web Form,Not Assigned,LOGIN FAILURE,4/17/2015 12:59,4/17/2015 16:35,Not Assigned,Not Assigned,4/17/2015 16:35
113,CBS,Web Form,Not Assigned,CBS FAILED TO CONNECT,2/19/2015 12:20,2/19/2015 13:03,Not Assigned,Not Assigned,2/19/2015 13:03
2150,CBS,Web Form,Not Assigned,UNLOCK USER IN CTS/WORK FLOW,4/22/2015 16:17,4/22/2015 16:25,Not Assigned,4/22/2015 16:55,4/22/2015 16:25
4180,CBS,Web Form,Not Assigned,SYBRIN FAIL TO RETRIEVE THE EXCHANGE RATE,6/24/2015 10:36,6/24/2015 17:52,Not Assigned,Not Assigned,6/24/2015 17:52
2800,Not Assigned,Web Form,Not Assigned,Unable to login into PC using AD credentials,5/9/2015 13:33,5/9/2015 14:44,Not Assigned,5/9/2015 14:43,5/9/2015 14:44
1594,IT Support,Web Form,Not Assigned,EFT FILES,4/8/2015 10:46,4/8/2015 11:07,Not Assigned,4/8/2015 10:48,4/8/2015 11:07
1073,IT Support,Web Form,Not Assigned,TRA LETTER-Request Info,3/23/2015 9:36,3/24/2015 18:44,Not Assigned,3/23/2015 11:07,3/24/2015 18:44
4618,System and Database Administration,Web Form,Finance,REPORT REQUEST,7/9/2015 10:29,7/10/2015 9:34,Not Assigned,Not Assigned,7/10/2015 9:34
5077,IT Support,Web Form,Not Assigned,UAT IBD,7/28/2015 12:03,7/29/2015 10:01,Not Assigned,7/28/2015 12:31,7/29/2015 10:01
2592,Network,Not Assigned,Not Assigned,E MAIL FULL,5/5/2015 9:48,5/5/2015 15:04,Not Assigned,5/5/2015 15:04,5/5/2015 15:04
5625,CBS,Web Form,Not Assigned,user rights,8/14/2015 13:07,8/14/2015 15:12,Not Assigned,8/14/2015 15:13,8/14/2015 15:12
2035,CBS,Web Form,Not Assigned,cheque deposit green bird,4/20/2015 10:43,4/21/2015 12:30,Not Assigned,4/20/2015 13:28,4/21/2015 12:30
3205,CBS,Web Form,Not Assigned,RE: UNLOCK USER,5/21/2015 12:06,5/21/2015 12:43,Not Assigned,5/21/2015 12:12,5/21/2015 12:43
1867,CBS,Web Form,Not Assigned,CTS IMPUTER'S RIGHTS-DEBORAH MWALUBALILE,4/15/2015 13:53,4/16/2015 10:08,Not Assigned,4/16/2015 10:07,4/16/2015 10:08
4357,IT Support,Web Form,Internal Audit Department,Please provide me with a replacement laptop,6/30/2015 14:55,8/21/2015 11:03,Not Assigned,8/21/2015 11:03,8/21/2015 11:03
3609,IT Support,Web Form,Not Assigned,CONNECTION OF CTS SCANNER TO MONEYGRAM TILL.,6/4/2015 11:25,6/4/2015 22:19,Not Assigned,6/4/2015 17:27,6/4/2015 22:19
